2024-06-24 10:07:10 status triggers-pending dbus:amd64 1.14.10-4+b1
2024-06-24 10:07:10 status unpacked avahi-daemon:amd64 0.8-13+b2
2024-06-24 10:07:10 install libavahi-client3:amd64 <none> 0.8-13+b2
2024-06-24 10:07:10 status half-installed libavahi-client3:amd64 0.8-13+b2
2024-06-24 10:07:10 status unpacked libavahi-client3:amd64 0.8-13+b2
2024-06-24 10:07:10 install avahi-utils:amd64 <none> 0.8-13+b2
2024-06-24 10:07:10 status half-installed avahi-utils:amd64 0.8-13+b2
2024-06-24 10:07:10 status unpacked avahi-utils:amd64 0.8-13+b2
2024-06-24 10:07:10 install libatk1.0-0t64:amd64 <none> 2.52.0-1
2024-06-24 10:07:10 status half-installed libatk1.0-0t64:amd64 2.52.0-1
2024-06-24 10:07:10 status unpacked libatk1.0-0t64:amd64 2.52.0-1
2024-06-24 10:07:10 install libatk-bridge2.0-0t64:amd64 <none> 2.52.0-1
2024-06-24 10:07:10 status half-installed libatk-bridge2.0-0t64:amd64 2.52.0-1
2024-06-24 10:07:11 status unpacked libatk-bridge2.0-0t64:amd64 2.52.0-1
2024-06-24 10:07:11 install libfreetype6:amd64 <none> 2.13.2+dfsg-1+b4
2024-06-24 10:07:11 status half-installed libfreetype6:amd64 2.13.2+dfsg-1+b4
2024-06-24 10:07:11 status unpacked libfreetype6:amd64 2.13.2+dfsg-1+b4
2024-06-24 10:07:11 install fonts-dejavu-mono:all <none> 2.37-8
2024-06-24 10:07:11 status half-installed fonts-dejavu-mono:all 2.37-8
2024-06-24 10:07:11 status unpacked fonts-dejavu-mono:all 2.37-8
2024-06-24 10:07:11 install fonts-dejavu-core:all <none> 2.37-8
2024-06-24 10:07:11 status half-installed fonts-dejavu-core:all 2.37-8
2024-06-24 10:07:11 status unpacked fonts-dejavu-core:all 2.37-8
2024-06-24 10:07:11 install fonts-liberation:all <none> 1:2.1.5-3
2024-06-24 10:07:11 status half-installed fonts-liberation:all 1:2.1.5-3
2024-06-24 10:07:11 status unpacked fonts-liberation:all 1:2.1.5-3
2024-06-24 10:07:11 install fontconfig-config:amd64 <none> 2.15.0-1.1
2024-06-24 10:07:11 status half-installed fontconfig-config:amd64 2.15.0-1.1
2024-06-24 10:07:11 status unpacked fontconfig-config:amd64 2.15.0-1.1
2024-06-24 10:07:11 install libfontconfig1:amd64 <none> 2.15.0-1.1
2024-06-24 10:07:11 status half-installed libfontconfig1:amd64 2.15.0-1.1
2024-06-24 10:07:11 status unpacked libfontconfig1:amd64 2.15.0-1.1
2024-06-24 10:07:11 install libpixman-1-0:amd64 <none> 0.42.2-1+b1
2024-06-24 10:07:11 status half-installed libpixman-1-0:amd64 0.42.2-1+b1
2024-06-24 10:07:11 status unpacked libpixman-1-0:amd64 0.42.2-1+b1
2024-06-24 10:07:11 install libxcb-render0:amd64 <none> 1.17.0-2
2024-06-24 10:07:11 status half-installed libxcb-render0:amd64 1.17.0-2
2024-06-24 10:07:11 status unpacked libxcb-render0:amd64 1.17.0-2
2024-06-24 10:07:12 install libxcb-shm0:amd64 <none> 1.17.0-2
2024-06-24 10:07:12 status half-installed libxcb-shm0:amd64 1.17.0-2
2024-06-24 10:07:12 status unpacked libxcb-shm0:amd64 1.17.0-2
2024-06-24 10:07:12 install libcairo2:amd64 <none> 1.18.0-3+b1
2024-06-24 10:07:12 status half-installed libcairo2:amd64 1.18.0-3+b1
2024-06-24 10:07:12 status unpacked libcairo2:amd64 1.18.0-3+b1
2024-06-24 10:07:12 install libcups2t64:amd64 <none> 2.4.7-1.2+b1
2024-06-24 10:07:12 status half-installed libcups2t64:amd64 2.4.7-1.2+b1
2024-06-24 10:07:12 status unpacked libcups2t64:amd64 2.4.7-1.2+b1
2024-06-24 10:07:12 install libdav1d7:amd64 <none> 1.4.1-1
2024-06-24 10:07:12 status half-installed libdav1d7:amd64 1.4.1-1
2024-06-24 10:07:12 status unpacked libdav1d7:amd64 1.4.1-1
2024-06-24 10:07:12 install libdouble-conversion3:amd64 <none> 3.3.0-1+b1
2024-06-24 10:07:12 status half-installed libdouble-conversion3:amd64 3.3.0-1+b1
2024-06-24 10:07:12 status unpacked libdouble-conversion3:amd64 3.3.0-1+b1
2024-06-24 10:07:12 install libdrm-common:all <none> 2.4.120-2
2024-06-24 10:07:12 status half-installed libdrm-common:all 2.4.120-2
2024-06-24 10:07:12 status unpacked libdrm-common:all 2.4.120-2
2024-06-24 10:07:12 install libdrm2:amd64 <none> 2.4.120-2
2024-06-24 10:07:12 status half-installed libdrm2:amd64 2.4.120-2
2024-06-24 10:07:12 status unpacked libdrm2:amd64 2.4.120-2
2024-06-24 10:07:12 install libevent-2.1-7t64:amd64 <none> 2.1.12-stable-10
2024-06-24 10:07:12 status half-installed libevent-2.1-7t64:amd64 2.1.12-stable-10
2024-06-24 10:07:12 status unpacked libevent-2.1-7t64:amd64 2.1.12-stable-10
2024-06-24 10:07:12 install libogg0:amd64 <none> 1.3.5-3+b1
2024-06-24 10:07:12 status half-installed libogg0:amd64 1.3.5-3+b1
2024-06-24 10:07:12 status unpacked libogg0:amd64 1.3.5-3+b1
2024-06-24 10:07:12 install libflac12t64:amd64 <none> 1.4.3+ds-2.1
2024-06-24 10:07:12 status half-installed libflac12t64:amd64 1.4.3+ds-2.1
2024-06-24 10:07:12 status unpacked libflac12t64:amd64 1.4.3+ds-2.1
2024-06-24 10:07:12 install libwayland-server0:amd64 <none> 1.22.0-2.1+b1
2024-06-24 10:07:12 status half-installed libwayland-server0:amd64 1.22.0-2.1+b1
2024-06-24 10:07:12 status unpacked libwayland-server0:amd64 1.22.0-2.1+b1
2024-06-24 10:07:12 install libxcb-randr0:amd64 <none> 1.17.0-2
2024-06-24 10:07:12 status half-installed libxcb-randr0:amd64 1.17.0-2
2024-06-24 10:07:12 status unpacked libxcb-randr0:amd64 1.17.0-2
2024-06-24 10:07:13 install libgbm1:amd64 <none> 24.0.7-1
2024-06-24 10:07:13 status half-installed libgbm1:amd64 24.0.7-1
2024-06-24 10:07:13 status unpacked libgbm1:amd64 24.0.7-1
2024-06-24 10:07:13 install libgraphite2-3:amd64 <none> 1.3.14-2
2024-06-24 10:07:13 status half-installed libgraphite2-3:amd64 1.3.14-2
2024-06-24 10:07:13 status unpacked libgraphite2-3:amd64 1.3.14-2
2024-06-24 10:07:13 install libharfbuzz0b:amd64 <none> 8.3.0-2+b1
2024-06-24 10:07:13 status half-installed libharfbuzz0b:amd64 8.3.0-2+b1
2024-06-24 10:07:13 status unpacked libharfbuzz0b:amd64 8.3.0-2+b1
2024-06-24 10:07:13 install libharfbuzz-subset0:amd64 <none> 8.3.0-2+b1
2024-06-24 10:07:13 status half-installed libharfbuzz-subset0:amd64 8.3.0-2+b1
2024-06-24 10:07:13 status unpacked libharfbuzz-subset0:amd64 8.3.0-2+b1
2024-06-24 10:07:13 install libjsoncpp25:amd64 <none> 1.9.5-6+b2
2024-06-24 10:07:13 status half-installed libjsoncpp25:amd64 1.9.5-6+b2
2024-06-24 10:07:13 status unpacked libjsoncpp25:amd64 1.9.5-6+b2
2024-06-24 10:07:13 install liblcms2-2:amd64 <none> 2.14-2+b1
2024-06-24 10:07:13 status half-installed liblcms2-2:amd64 2.14-2+b1
2024-06-24 10:07:13 status unpacked liblcms2-2:amd64 2.14-2+b1
2024-06-24 10:07:13 install libminizip1t64:amd64 <none> 1:1.3.dfsg-3.1
2024-06-24 10:07:13 status half-installed libminizip1t64:amd64 1:1.3.dfsg-3.1
2024-06-24 10:07:13 status unpacked libminizip1t64:amd64 1:1.3.dfsg-3.1
2024-06-24 10:07:13 install libnspr4:amd64 <none> 2:4.35-1.1+b1
2024-06-24 10:07:13 status half-installed libnspr4:amd64 2:4.35-1.1+b1
2024-06-24 10:07:13 status unpacked libnspr4:amd64 2:4.35-1.1+b1
2024-06-24 10:07:13 install libnss3:amd64 <none> 2:3.100-1
2024-06-24 10:07:13 status half-installed libnss3:amd64 2:3.100-1
2024-06-24 10:07:13 status unpacked libnss3:amd64 2:3.100-1
2024-06-24 10:07:13 install libopenh264-7:amd64 <none> 2.4.1+dfsg-1
2024-06-24 10:07:13 status half-installed libopenh264-7:amd64 2.4.1+dfsg-1
2024-06-24 10:07:13 status unpacked libopenh264-7:amd64 2.4.1+dfsg-1
2024-06-24 10:07:14 install libopenjp2-7:amd64 <none> 2.5.0-2+b3
2024-06-24 10:07:14 status half-installed libopenjp2-7:amd64 2.5.0-2+b3
2024-06-24 10:07:14 status unpacked libopenjp2-7:amd64 2.5.0-2+b3
2024-06-24 10:07:14 install libopus0:amd64 <none> 1.4-1+b1
2024-06-24 10:07:14 status half-installed libopus0:amd64 1.4-1+b1
2024-06-24 10:07:14 status unpacked libopus0:amd64 1.4-1+b1
2024-06-24 10:07:14 install fontconfig:amd64 <none> 2.15.0-1.1
2024-06-24 10:07:14 status half-installed fontconfig:amd64 2.15.0-1.1
2024-06-24 10:07:14 status unpacked fontconfig:amd64 2.15.0-1.1
2024-06-24 10:07:14 install libfribidi0:amd64 <none> 1.0.13-3+b1
2024-06-24 10:07:14 status half-installed libfribidi0:amd64 1.0.13-3+b1
2024-06-24 10:07:14 status unpacked libfribidi0:amd64 1.0.13-3+b1
2024-06-24 10:07:14 install libthai-data:all <none> 0.1.29-2
2024-06-24 10:07:14 status half-installed libthai-data:all 0.1.29-2
2024-06-24 10:07:14 status unpacked libthai-data:all 0.1.29-2
2024-06-24 10:07:14 install libdatrie1:amd64 <none> 0.2.13-3
2024-06-24 10:07:14 status half-installed libdatrie1:amd64 0.2.13-3
2024-06-24 10:07:14 status unpacked libdatrie1:amd64 0.2.13-3
2024-06-24 10:07:14 install libthai0:amd64 <none> 0.1.29-2
2024-06-24 10:07:14 status half-installed libthai0:amd64 0.1.29-2
2024-06-24 10:07:14 status unpacked libthai0:amd64 0.1.29-2
2024-06-24 10:07:14 install libpango-1.0-0:amd64 <none> 1.52.2+ds-1
2024-06-24 10:07:14 status half-installed libpango-1.0-0:amd64 1.52.2+ds-1
2024-06-24 10:07:14 status unpacked libpango-1.0-0:amd64 1.52.2+ds-1
2024-06-24 10:07:14 install libasyncns0:amd64 <none> 0.8-6+b4
2024-06-24 10:07:14 status half-installed libasyncns0:amd64 0.8-6+b4
2024-06-24 10:07:14 status unpacked libasyncns0:amd64 0.8-6+b4
2024-06-24 10:07:14 install libmp3lame0:amd64 <none> 3.100-6+b2
2024-06-24 10:07:14 status half-installed libmp3lame0:amd64 3.100-6+b2
2024-06-24 10:07:14 status unpacked libmp3lame0:amd64 3.100-6+b2
2024-06-24 10:07:14 install libmpg123-0t64:amd64 <none> 1.32.6-3
2024-06-24 10:07:14 status half-installed libmpg123-0t64:amd64 1.32.6-3
2024-06-24 10:07:14 status unpacked libmpg123-0t64:amd64 1.32.6-3
2024-06-24 10:07:14 install libvorbis0a:amd64 <none> 1.3.7-2
2024-06-24 10:07:14 status half-installed libvorbis0a:amd64 1.3.7-2
2024-06-24 10:07:15 status unpacked libvorbis0a:amd64 1.3.7-2
2024-06-24 10:07:15 install libvorbisenc2:amd64 <none> 1.3.7-2
2024-06-24 10:07:15 status half-installed libvorbisenc2:amd64 1.3.7-2
2024-06-24 10:07:15 status unpacked libvorbisenc2:amd64 1.3.7-2
2024-06-24 10:07:15 install libsndfile1:amd64 <none> 1.2.2-1+b2
2024-06-24 10:07:15 status half-installed libsndfile1:amd64 1.2.2-1+b2
2024-06-24 10:07:15 status unpacked libsndfile1:amd64 1.2.2-1+b2
2024-06-24 10:07:15 install libx11-xcb1:amd64 <none> 2:1.8.7-1+b1
2024-06-24 10:07:15 status half-installed libx11-xcb1:amd64 2:1.8.7-1+b1
2024-06-24 10:07:15 status unpacked libx11-xcb1:amd64 2:1.8.7-1+b1
2024-06-24 10:07:15 install libpulse0:amd64 <none> 16.1+dfsg1-5
2024-06-24 10:07:15 status half-installed libpulse0:amd64 16.1+dfsg1-5
2024-06-24 10:07:15 status unpacked libpulse0:amd64 16.1+dfsg1-5
2024-06-24 10:07:15 install libsnappy1v5:amd64 <none> 1.2.0-2
2024-06-24 10:07:15 status half-installed libsnappy1v5:amd64 1.2.0-2
2024-06-24 10:07:15 status unpacked libsnappy1v5:amd64 1.2.0-2
2024-06-24 10:07:15 install libwoff1:amd64 <none> 1.0.2-2+b1
2024-06-24 10:07:15 status half-installed libwoff1:amd64 1.0.2-2+b1
2024-06-24 10:07:15 status unpacked libwoff1:amd64 1.0.2-2+b1
2024-06-24 10:07:15 install libxcomposite1:amd64 <none> 1:0.4.5-1+b1
2024-06-24 10:07:15 status half-installed libxcomposite1:amd64 1:0.4.5-1+b1
2024-06-24 10:07:15 status unpacked libxcomposite1:amd64 1:0.4.5-1+b1
2024-06-24 10:07:15 install libxdamage1:amd64 <none> 1:1.1.6-1+b1
2024-06-24 10:07:15 status half-installed libxdamage1:amd64 1:1.1.6-1+b1
2024-06-24 10:07:15 status unpacked libxdamage1:amd64 1:1.1.6-1+b1
2024-06-24 10:07:15 install libxfixes3:amd64 <none> 1:6.0.0-2+b1
2024-06-24 10:07:15 status half-installed libxfixes3:amd64 1:6.0.0-2+b1
2024-06-24 10:07:15 status unpacked libxfixes3:amd64 1:6.0.0-2+b1
2024-06-24 10:07:15 install xkb-data:all <none> 2.41-2
2024-06-24 10:07:15 status half-installed xkb-data:all 2.41-2
2024-06-24 10:07:15 status unpacked xkb-data:all 2.41-2
2024-06-24 10:07:16 install libxkbcommon0:amd64 <none> 1.6.0-1+b1
2024-06-24 10:07:16 status half-installed libxkbcommon0:amd64 1.6.0-1+b1
2024-06-24 10:07:16 status unpacked libxkbcommon0:amd64 1.6.0-1+b1
2024-06-24 10:07:16 install libxnvctrl0:amd64 <none> 535.171.04-1
2024-06-24 10:07:16 status half-installed libxnvctrl0:amd64 535.171.04-1
2024-06-24 10:07:16 status unpacked libxnvctrl0:amd64 535.171.04-1
2024-06-24 10:07:16 install libxslt1.1:amd64 <none> 1.1.35-1+b1
2024-06-24 10:07:16 status half-installed libxslt1.1:amd64 1.1.35-1+b1
2024-06-24 10:07:16 status unpacked libxslt1.1:amd64 1.1.35-1+b1
2024-06-24 10:07:16 install libcairo-gobject2:amd64 <none> 1.18.0-3+b1
2024-06-24 10:07:16 status half-installed libcairo-gobject2:amd64 1.18.0-3+b1
2024-06-24 10:07:16 status unpacked libcairo-gobject2:amd64 1.18.0-3+b1
2024-06-24 10:07:16 install libcloudproviders0:amd64 <none> 0.3.6-1
2024-06-24 10:07:16 status half-installed libcloudproviders0:amd64 0.3.6-1
2024-06-24 10:07:16 status unpacked libcloudproviders0:amd64 0.3.6-1
2024-06-24 10:07:16 install libcolord2:amd64 <none> 1.4.7-1+b1
2024-06-24 10:07:16 status half-installed libcolord2:amd64 1.4.7-1+b1
2024-06-24 10:07:16 status unpacked libcolord2:amd64 1.4.7-1+b1
2024-06-24 10:07:16 install libepoxy0:amd64 <none> 1.5.10-1+b2
2024-06-24 10:07:16 status half-installed libepoxy0:amd64 1.5.10-1+b2
2024-06-24 10:07:16 status unpacked libepoxy0:amd64 1.5.10-1+b2
2024-06-24 10:07:16 install libpangoft2-1.0-0:amd64 <none> 1.52.2+ds-1
2024-06-24 10:07:16 status half-installed libpangoft2-1.0-0:amd64 1.52.2+ds-1
2024-06-24 10:07:16 status unpacked libpangoft2-1.0-0:amd64 1.52.2+ds-1
2024-06-24 10:07:16 install libpangocairo-1.0-0:amd64 <none> 1.52.2+ds-1
2024-06-24 10:07:16 status half-installed libpangocairo-1.0-0:amd64 1.52.2+ds-1
2024-06-24 10:07:16 status unpacked libpangocairo-1.0-0:amd64 1.52.2+ds-1
2024-06-24 10:07:16 install libwayland-client0:amd64 <none> 1.22.0-2.1+b1
2024-06-24 10:07:16 status half-installed libwayland-client0:amd64 1.22.0-2.1+b1
2024-06-24 10:07:16 status unpacked libwayland-client0:amd64 1.22.0-2.1+b1
2024-06-24 10:07:16 install libwayland-cursor0:amd64 <none> 1.22.0-2.1+b1
2024-06-24 10:07:16 status half-installed libwayland-cursor0:amd64 1.22.0-2.1+b1
2024-06-24 10:07:16 status unpacked libwayland-cursor0:amd64 1.22.0-2.1+b1
2024-06-24 10:07:16 install libwayland-egl1:amd64 <none> 1.22.0-2.1+b1
2024-06-24 10:07:16 status half-installed libwayland-egl1:amd64 1.22.0-2.1+b1
2024-06-24 10:07:16 status unpacked libwayland-egl1:amd64 1.22.0-2.1+b1
2024-06-24 10:07:17 install libxcursor1:amd64 <none> 1:1.2.1-1+b1
2024-06-24 10:07:17 status half-installed libxcursor1:amd64 1:1.2.1-1+b1
2024-06-24 10:07:17 status unpacked libxcursor1:amd64 1:1.2.1-1+b1
2024-06-24 10:07:17 install libgtk-3-common:all <none> 3.24.41-4
2024-06-24 10:07:17 status half-installed libgtk-3-common:all 3.24.41-4
2024-06-24 10:07:17 status unpacked libgtk-3-common:all 3.24.41-4
2024-06-24 10:07:17 install libgtk-3-0t64:amd64 <none> 3.24.41-4
2024-06-24 10:07:17 status half-installed libgtk-3-0t64:amd64 3.24.41-4
2024-06-24 10:07:17 status unpacked libgtk-3-0t64:amd64 3.24.41-4
2024-06-24 10:07:17 install libglvnd0:amd64 <none> 1.7.0-1+b1
2024-06-24 10:07:17 status half-installed libglvnd0:amd64 1.7.0-1+b1
2024-06-24 10:07:17 status unpacked libglvnd0:amd64 1.7.0-1+b1
2024-06-24 10:07:17 install libglapi-mesa:amd64 <none> 24.0.7-1
2024-06-24 10:07:17 status half-installed libglapi-mesa:amd64 24.0.7-1
2024-06-24 10:07:17 status unpacked libglapi-mesa:amd64 24.0.7-1
2024-06-24 10:07:18 install libxcb-dri2-0:amd64 <none> 1.17.0-2
2024-06-24 10:07:18 status half-installed libxcb-dri2-0:amd64 1.17.0-2
2024-06-24 10:07:18 status unpacked libxcb-dri2-0:amd64 1.17.0-2
2024-06-24 10:07:18 install libxcb-dri3-0:amd64 <none> 1.17.0-2
2024-06-24 10:07:18 status half-installed libxcb-dri3-0:amd64 1.17.0-2
2024-06-24 10:07:18 status unpacked libxcb-dri3-0:amd64 1.17.0-2
2024-06-24 10:07:18 install libxcb-glx0:amd64 <none> 1.17.0-2
2024-06-24 10:07:18 status half-installed libxcb-glx0:amd64 1.17.0-2
2024-06-24 10:07:18 status unpacked libxcb-glx0:amd64 1.17.0-2
2024-06-24 10:07:18 install libxcb-present0:amd64 <none> 1.17.0-2
2024-06-24 10:07:18 status half-installed libxcb-present0:amd64 1.17.0-2
2024-06-24 10:07:18 status unpacked libxcb-present0:amd64 1.17.0-2
2024-06-24 10:07:18 install libxcb-sync1:amd64 <none> 1.17.0-2
2024-06-24 10:07:18 status half-installed libxcb-sync1:amd64 1.17.0-2
2024-06-24 10:07:18 status unpacked libxcb-sync1:amd64 1.17.0-2
2024-06-24 10:07:18 install libxcb-xfixes0:amd64 <none> 1.17.0-2
2024-06-24 10:07:18 status half-installed libxcb-xfixes0:amd64 1.17.0-2
2024-06-24 10:07:18 status unpacked libxcb-xfixes0:amd64 1.17.0-2
2024-06-24 10:07:18 install libxshmfence1:amd64 <none> 1.3-1+b1
2024-06-24 10:07:18 status half-installed libxshmfence1:amd64 1.3-1+b1
2024-06-24 10:07:18 status unpacked libxshmfence1:amd64 1.3-1+b1
2024-06-24 10:07:18 install libxxf86vm1:amd64 <none> 1:1.1.4-1+b2
2024-06-24 10:07:18 status half-installed libxxf86vm1:amd64 1:1.1.4-1+b2
2024-06-24 10:07:18 status unpacked libxxf86vm1:amd64 1:1.1.4-1+b2
2024-06-24 10:07:18 install libvulkan1:amd64 <none> 1.3.280.0-1
2024-06-24 10:07:18 status half-installed libvulkan1:amd64 1.3.280.0-1
2024-06-24 10:07:18 status unpacked libvulkan1:amd64 1.3.280.0-1
2024-06-24 10:07:18 install libdrm-amdgpu1:amd64 <none> 2.4.120-2
2024-06-24 10:07:18 status half-installed libdrm-amdgpu1:amd64 2.4.120-2
2024-06-24 10:07:18 status unpacked libdrm-amdgpu1:amd64 2.4.120-2
2024-06-24 10:07:18 install libpciaccess0:amd64 <none> 0.17-3+b1
2024-06-24 10:07:18 status half-installed libpciaccess0:amd64 0.17-3+b1
2024-06-24 10:07:18 status unpacked libpciaccess0:amd64 0.17-3+b1
2024-06-24 10:07:18 install libdrm-intel1:amd64 <none> 2.4.120-2
2024-06-24 10:07:18 status half-installed libdrm-intel1:amd64 2.4.120-2
2024-06-24 10:07:18 status unpacked libdrm-intel1:amd64 2.4.120-2
2024-06-24 10:07:18 install libdrm-nouveau2:amd64 <none> 2.4.120-2
2024-06-24 10:07:18 status half-installed libdrm-nouveau2:amd64 2.4.120-2
2024-06-24 10:07:18 status unpacked libdrm-nouveau2:amd64 2.4.120-2
2024-06-24 10:07:19 install libdrm-radeon1:amd64 <none> 2.4.120-2
2024-06-24 10:07:19 status half-installed libdrm-radeon1:amd64 2.4.120-2
2024-06-24 10:07:19 status unpacked libdrm-radeon1:amd64 2.4.120-2
2024-06-24 10:07:19 install libz3-4:amd64 <none> 4.8.12-3.1+b2
2024-06-24 10:07:19 status half-installed libz3-4:amd64 4.8.12-3.1+b2
2024-06-24 10:07:19 status unpacked libz3-4:amd64 4.8.12-3.1+b2
2024-06-24 10:07:19 install libllvm17t64:amd64 <none> 1:17.0.6-12
2024-06-24 10:07:19 status half-installed libllvm17t64:amd64 1:17.0.6-12
2024-06-24 10:07:20 status unpacked libllvm17t64:amd64 1:17.0.6-12
2024-06-24 10:07:20 install libsensors-config:all <none> 1:3.6.0-9
2024-06-24 10:07:20 status half-installed libsensors-config:all 1:3.6.0-9
2024-06-24 10:07:20 status unpacked libsensors-config:all 1:3.6.0-9
2024-06-24 10:07:20 install libsensors5:amd64 <none> 1:3.6.0-9
2024-06-24 10:07:20 status half-installed libsensors5:amd64 1:3.6.0-9
2024-06-24 10:07:21 status unpacked libsensors5:amd64 1:3.6.0-9
2024-06-24 10:07:21 install libgl1-mesa-dri:amd64 <none> 24.0.7-1
2024-06-24 10:07:21 status half-installed libgl1-mesa-dri:amd64 24.0.7-1
2024-06-24 10:07:21 status unpacked libgl1-mesa-dri:amd64 24.0.7-1
2024-06-24 10:07:21 install libglx-mesa0:amd64 <none> 24.0.7-1
2024-06-24 10:07:21 status half-installed libglx-mesa0:amd64 24.0.7-1
2024-06-24 10:07:21 status unpacked libglx-mesa0:amd64 24.0.7-1
2024-06-24 10:07:21 install libglx0:amd64 <none> 1.7.0-1+b1
2024-06-24 10:07:21 status half-installed libglx0:amd64 1.7.0-1+b1
2024-06-24 10:07:21 status unpacked libglx0:amd64 1.7.0-1+b1
2024-06-24 10:07:21 install libgl1:amd64 <none> 1.7.0-1+b1
2024-06-24 10:07:21 status half-installed libgl1:amd64 1.7.0-1+b1
2024-06-24 10:07:22 status unpacked libgl1:amd64 1.7.0-1+b1
2024-06-24 10:07:22 install libice6:amd64 <none> 2:1.0.10-1+b1
2024-06-24 10:07:22 status half-installed libice6:amd64 2:1.0.10-1+b1
2024-06-24 10:07:22 status unpacked libice6:amd64 2:1.0.10-1+b1
2024-06-24 10:07:22 install libsm6:amd64 <none> 2:1.2.3-1+b1
2024-06-24 10:07:22 status half-installed libsm6:amd64 2:1.2.3-1+b1
2024-06-24 10:07:22 status unpacked libsm6:amd64 2:1.2.3-1+b1
2024-06-24 10:07:22 install libxt6t64:amd64 <none> 1:1.2.1-1.2
2024-06-24 10:07:22 status half-installed libxt6t64:amd64 1:1.2.1-1.2
2024-06-24 10:07:22 status unpacked libxt6t64:amd64 1:1.2.1-1.2
2024-06-24 10:07:22 install libxmu6:amd64 <none> 2:1.1.3-3+b2
2024-06-24 10:07:22 status half-installed libxmu6:amd64 2:1.1.3-3+b2
2024-06-24 10:07:22 status unpacked libxmu6:amd64 2:1.1.3-3+b2
2024-06-24 10:07:22 install libxpm4:amd64 <none> 1:3.5.17-1+b1
2024-06-24 10:07:22 status half-installed libxpm4:amd64 1:3.5.17-1+b1
2024-06-24 10:07:22 status unpacked libxpm4:amd64 1:3.5.17-1+b1
2024-06-24 10:07:22 install libxaw7:amd64 <none> 2:1.0.14-1+b2
2024-06-24 10:07:22 status half-installed libxaw7:amd64 2:1.0.14-1+b2
2024-06-24 10:07:22 status unpacked libxaw7:amd64 2:1.0.14-1+b2
2024-06-24 10:07:22 install libxcb-shape0:amd64 <none> 1.17.0-2
2024-06-24 10:07:22 status half-installed libxcb-shape0:amd64 1.17.0-2
2024-06-24 10:07:22 status unpacked libxcb-shape0:amd64 1.17.0-2
2024-06-24 10:07:22 install libxft2:amd64 <none> 2.3.6-1+b1
2024-06-24 10:07:22 status half-installed libxft2:amd64 2.3.6-1+b1
2024-06-24 10:07:22 status unpacked libxft2:amd64 2.3.6-1+b1
2024-06-24 10:07:22 install libxkbfile1:amd64 <none> 1:1.1.0-1+b1
2024-06-24 10:07:22 status half-installed libxkbfile1:amd64 1:1.1.0-1+b1
2024-06-24 10:07:22 status unpacked libxkbfile1:amd64 1:1.1.0-1+b1
2024-06-24 10:07:22 install libxv1:amd64 <none> 2:1.0.11-1.1+b1
2024-06-24 10:07:22 status half-installed libxv1:amd64 2:1.0.11-1.1+b1
2024-06-24 10:07:22 status unpacked libxv1:amd64 2:1.0.11-1.1+b1
2024-06-24 10:07:22 install libxxf86dga1:amd64 <none> 2:1.1.5-1+b1
2024-06-24 10:07:22 status half-installed libxxf86dga1:amd64 2:1.1.5-1+b1
2024-06-24 10:07:22 status unpacked libxxf86dga1:amd64 2:1.1.5-1+b1
2024-06-24 10:07:22 install x11-utils:amd64 <none> 7.7+6+b1
2024-06-24 10:07:22 status half-installed x11-utils:amd64 7.7+6+b1
2024-06-24 10:07:23 status unpacked x11-utils:amd64 7.7+6+b1
2024-06-24 10:07:23 install xdg-utils:all <none> 1.1.3-4.1
2024-06-24 10:07:23 status half-installed xdg-utils:all 1.1.3-4.1
2024-06-24 10:07:23 status unpacked xdg-utils:all 1.1.3-4.1
2024-06-24 10:07:23 install chromium-common:amd64 <none> 124.0.6367.118-1+b1
2024-06-24 10:07:23 status half-installed chromium-common:amd64 124.0.6367.118-1+b1
2024-06-24 10:07:23 status unpacked chromium-common:amd64 124.0.6367.118-1+b1
2024-06-24 10:07:23 install chromium:amd64 <none> 124.0.6367.118-1+b1
2024-06-24 10:07:23 status half-installed chromium:amd64 124.0.6367.118-1+b1
2024-06-24 10:07:25 status unpacked chromium:amd64 124.0.6367.118-1+b1
2024-06-24 10:07:25 install chromium-sandbox:amd64 <none> 124.0.6367.118-1+b1
2024-06-24 10:07:25 status half-installed chromium-sandbox:amd64 124.0.6367.118-1+b1
2024-06-24 10:07:25 status unpacked chromium-sandbox:amd64 124.0.6367.118-1+b1
2024-06-24 10:07:25 install libpolkit-gobject-1-0:amd64 <none> 124-2+kali1
2024-06-24 10:07:25 status half-installed libpolkit-gobject-1-0:amd64 124-2+kali1
2024-06-24 10:07:25 status unpacked libpolkit-gobject-1-0:amd64 124-2+kali1
2024-06-24 10:07:25 install cups-pk-helper:amd64 <none> 0.2.6-1+b2
2024-06-24 10:07:25 status half-installed cups-pk-helper:amd64 0.2.6-1+b2
2024-06-24 10:07:25 status unpacked cups-pk-helper:amd64 0.2.6-1+b2
2024-06-24 10:07:25 install fonts-liberation-sans-narrow:all <none> 1:1.07.6-4
2024-06-24 10:07:25 status half-installed fonts-liberation-sans-narrow:all 1:1.07.6-4
2024-06-24 10:07:25 status unpacked fonts-liberation-sans-narrow:all 1:1.07.6-4
2024-06-24 10:07:25 install gir1.2-glib-2.0:amd64 <none> 2.80.2-1
2024-06-24 10:07:25 status half-installed gir1.2-glib-2.0:amd64 2.80.2-1
2024-06-24 10:07:25 status unpacked gir1.2-glib-2.0:amd64 2.80.2-1
